spec_id,symbol,source_type,valid_from,valid_to_exclusive,payout_model,underlying,quote_currency,settlement_currency,margin_currency,multiplier_major,multiplier_currency,multiplier_raw,evidence_confidence,missing_fields,field_provenance,source_urls,data_source_commit,metadata_row_sha256,notes
ADAU24-SNAPSHOT-34f606cbb0e2,ADAU24,BITMEX_INSTRUMENT_SNAPSHOT,2024-06-11T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,ADA,XBT,XBT,XBT,0.01,ADA,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,34f606cbb0e2d02dc4fbf8b53c1add290d22e99c5cd724c08fe229fb8ba3afdc,Current snapshot version generated locally without network access.
ADAU25-SNAPSHOT-2b9e2e558ad2,ADAU25,BITMEX_INSTRUMENT_SNAPSHOT,2025-06-10T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,ADA,XBT,XBT,XBT,0.01,ADA,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,2b9e2e558ad2c17d4702ec1dbb222586a0d91055653f11ebfd4ffb6d9f4afe86,Current snapshot version generated locally without network access.
ADAU26-SNAPSHOT-819a1cbc7e23,ADAU26,BITMEX_INSTRUMENT_SNAPSHOT,2026-06-09T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,ADA,XBT,XBT,XBT,0.01,ADA,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,819a1cbc7e23c48ac60465a4c874c0f12eb354e82a4b3edfb38de313b073f34b,Current snapshot version generated locally without network access.
ADAUSD-SNAPSHOT-9cdf7cebd605,ADAUSD,BITMEX_INSTRUMENT_SNAPSHOT,2021-09-29T04:00:00Z,9999-12-31T00:00:00Z,QUANTO,ADA,USD,XBT,XBT,0.0001,XBT,10000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / 100000000 XBt per the frozen BitMEX instrument snapshot"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,9cdf7cebd605ec2557ca71791a030594cbea59b6baf769fd6cc6c20b5ce25a1c,Current snapshot version generated locally without network access.
ADAUSDT-QUANTO-XBT-2021,ADAUSDT,CONFIGURED_HISTORICAL,2021-03-10T04:00:00Z,2021-10-13T12:00:00Z,QUANTO,,USDT,XBT,XBT,0.01,XBT,1000000,OFFICIAL_EXPLICIT,underlying,"{""execution_cross_check"": ""152/152 Trade rows agree."", ""multiplier_major"": ""Official comparison table."", ""valid_from"": ""March 2021 official launch batch lower bound.""}",https://www.bitmex.com/blog/ada-bnb-doge-dot-and-fil-quanto-perpetuals-new-listing-and-early-settlement-of-contracts-due-to-naming-conventions,,,Old underlying is not exposed by the available announcement; null is intentional.
ADAUSDT-SNAPSHOT-515da0b3ba71,ADAUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2021-12-15T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,ADA,USDT,USDT,USDT,0.01,ADA,10000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,515da0b3ba71f8f599d975d3e35c18a4335de61877e0c08e3c2165e02e26af0e,Current snapshot version generated locally without network access.
ADAUSDTH21-SNAPSHOT-9be5bc593f03,ADAUSDTH21,BITMEX_INSTRUMENT_SNAPSHOT,2020-12-11T08:00:00Z,9999-12-31T00:00:00Z,QUANTO,ADA,USDT,XBT,XBT,0.01,XBT,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / 100000000 XBt per the frozen BitMEX instrument snapshot"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,9be5bc593f03ba826301d3066aed12ba56cea05a0770d55455d42998fcac2406,Current snapshot version generated locally without network access.
ADAUSDTZ20-SNAPSHOT-e1175000a07e,ADAUSDTZ20,BITMEX_INSTRUMENT_SNAPSHOT,2020-09-11T08:00:00Z,9999-12-31T00:00:00Z,QUANTO,ADA,USDT,XBT,XBT,0.01,XBT,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / 100000000 XBt per the frozen BitMEX instrument snapshot"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,e1175000a07e6f2e3074ae62ea319ad8c0db13b3421671815161ca48ae2826c9,Current snapshot version generated locally without network access.
ADAZ18-SNAPSHOT-78af25da9133,ADAZ18,BITMEX_INSTRUMENT_SNAPSHOT,2018-09-21T02:00:00Z,9999-12-31T00:00:00Z,LINEAR,ADA,XBT,XBT,XBT,1,ADA,100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,78af25da9133835220455734be7e9cd476e236958431e1820808f8bbadc4bc0f,Current snapshot version generated locally without network access.
ADAZ19-SNAPSHOT-a7e344b97640,ADAZ19,BITMEX_INSTRUMENT_SNAPSHOT,2019-09-13T08:00:00Z,9999-12-31T00:00:00Z,LINEAR,ADA,XBT,XBT,XBT,1,ADA,100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,a7e344b9764079f8970a5076558acb2f91bf5edd6fe4bf4e8d2d4527dbc58407,Current snapshot version generated locally without network access.
ADAZ20-SNAPSHOT-72513924160d,ADAZ20,BITMEX_INSTRUMENT_SNAPSHOT,2020-09-11T08:00:00Z,9999-12-31T00:00:00Z,LINEAR,ADA,XBT,XBT,XBT,1,ADA,100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,72513924160dd7eb7d1599efdd9c9e6475826556c662aaa3ecb9ea851bbc86e4,Current snapshot version generated locally without network access.
ADAZ21-SNAPSHOT-425a719e3338,ADAZ21,BITMEX_INSTRUMENT_SNAPSHOT,2021-09-15T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,ADA,XBT,XBT,XBT,0.00000001,ADA,1,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,425a719e3338c9a7d4e83a23add149061d798b1062ee38f5929d553f3290749e,Current snapshot version generated locally without network access.
ADAZ22-SNAPSHOT-c30b78aa51b8,ADAZ22,BITMEX_INSTRUMENT_SNAPSHOT,2022-09-14T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,ADA,XBT,XBT,XBT,0.01,ADA,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,c30b78aa51b805b1354221552f904eab0424e7bd14c0fe0b3752de88fdec9366,Current snapshot version generated locally without network access.
ADAZ23-SNAPSHOT-81012870c30f,ADAZ23,BITMEX_INSTRUMENT_SNAPSHOT,2023-09-12T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,ADA,XBT,XBT,XBT,0.01,ADA,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,81012870c30fee7d63b16d5098ba3f9e19dbab93b304ad98591778b7bec48409,Current snapshot version generated locally without network access.
ADAZ24-SNAPSHOT-2ac51ec51d4b,ADAZ24,BITMEX_INSTRUMENT_SNAPSHOT,2024-09-10T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,ADA,XBT,XBT,XBT,0.01,ADA,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,2ac51ec51d4bfaee4be4441cd0d6d578db696b5868918ccb194d1a337b8520f3,Current snapshot version generated locally without network access.
ADAZ25-SNAPSHOT-a2355309905f,ADAZ25,BITMEX_INSTRUMENT_SNAPSHOT,2025-09-09T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,ADA,XBT,XBT,XBT,0.01,ADA,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,a2355309905fde56ea3cddcf315e27ed39f7151575cebe6a4b47f70da00bab04,Current snapshot version generated locally without network access.
AERGOUSDT-SNAPSHOT-7a0b0f825201,AERGOUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2023-11-23T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,AERGO,USDT,USDT,USDT,1,AERGO,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,7a0b0f8252017768df65a9eb8ca4e27c57f132e4c480a9f19e7fa16570a7587c,Current snapshot version generated locally without network access.
AEVOUSDT-SNAPSHOT-e055954d3eb5,AEVOUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2024-03-13T12:00:00Z,9999-12-31T00:00:00Z,LINEAR,AEVO,USDT,USDT,USDT,1,AEVO,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,e055954d3eb52deb7a8ececf2005cddd6f3da04eda98613be0bb5e0648c5c639,Current snapshot version generated locally without network access.
AEVOUSDTZ24-SNAPSHOT-18bf5da9fa55,AEVOUSDTZ24,BITMEX_INSTRUMENT_SNAPSHOT,2024-03-05T09:00:00Z,9999-12-31T00:00:00Z,LINEAR,AEVO,USDT,USDT,USDT,1,AEVO,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,18bf5da9fa5548f54c1c122674cbeddf85261036e667823bc2088d2b0e6f734c,Current snapshot version generated locally without network access.
AGIUSDT-SNAPSHOT-5b8edab57dfa,AGIUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2023-11-22T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,AGI,USDT,USDT,USDT,1,AGI,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,5b8edab57dfaeb2de05e3060891348cb0f4e1f5cdc4f40db87a646d5dff79da1,Current snapshot version generated locally without network access.
AI16ZUSDT-SNAPSHOT-62b726ad1f67,AI16ZUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2025-01-15T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,AI16Z,USDT,USDT,USDT,0.01,AI16Z,10000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,62b726ad1f67f1df63cf67f1ee4e2811b01cf0a7cdc76a04e0aeb72dc5e4cef4,Current snapshot version generated locally without network access.
AIDOGEUSD-SNAPSHOT-a036e9fef399,AIDOGEUSD,BITMEX_INSTRUMENT_SNAPSHOT,2023-05-16T04:00:00Z,9999-12-31T00:00:00Z,QUANTO,AIDOGE,USD,XBT,XBT,1,XBT,1000000000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / 100000000 XBt per the frozen BitMEX instrument snapshot"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,a036e9fef3992098ecbc425c31e0990b93f59d7ab5eba13b6d79df8269828052,Current snapshot version generated locally without network access.
AIDOGEUSDT-SNAPSHOT-de6f8d25ee15,AIDOGEUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2023-05-16T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,AIDOGE,USDT,USDT,USDT,,AIDOGE,1000000000,OFFICIAL_EXPLICIT,multiplier_major,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,de6f8d25ee15633fcffc827774dbfc5b72874ed4694fd06758daa8dc405b2f9b,Current snapshot version generated locally without network access.
AIXBTUSDT-SNAPSHOT-3730ecfc135b,AIXBTUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2025-01-15T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,AIXBT,USDT,USDT,USDT,1,AIXBT,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,3730ecfc135b15cfe3dc06db8a3ba35642fae975d33f1373d43327063a576a7a,Current snapshot version generated locally without network access.
ALTMEXTUSDT-SNAPSHOT-1ff7c42ca184,ALTMEXTUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2022-02-16T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,ALTMEXT,USDT,USDT,USDT,0.0001,ALTMEXT,100,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,1ff7c42ca1849bd8606e52c221b5e5abebf4304611d9f644f4c3d8fd337926b3,Current snapshot version generated locally without network access.
ALTMEXUSD-SNAPSHOT-4cc6de306423,ALTMEXUSD,BITMEX_INSTRUMENT_SNAPSHOT,2021-07-20T04:00:00Z,9999-12-31T00:00:00Z,QUANTO,ALTMEX,USD,XBT,XBT,0.000001,XBT,100,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / 100000000 XBt per the frozen BitMEX instrument snapshot"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,4cc6de3064230d133a3ffb82ffa2545e7ecc796dac215b97d1a82c973b527c4c,Current snapshot version generated locally without network access.
ALTUSDT-SNAPSHOT-520a29f2c446,ALTUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2024-01-25T12:00:00Z,9999-12-31T00:00:00Z,LINEAR,ALT,USDT,USDT,USDT,1,ALT,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,520a29f2c44689aa0cd70947c120bb1da223171bf0dfee6dcc7d3e921c472d0c,Current snapshot version generated locally without network access.
ALTUSDTF24-SNAPSHOT-526f48e0dc65,ALTUSDTF24,BITMEX_INSTRUMENT_SNAPSHOT,2024-01-19T09:00:00Z,9999-12-31T00:00:00Z,LINEAR,ALT,USDT,USDT,USDT,1,ALT,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,526f48e0dc65d9f0026ee14969e08d9d17de871e541fd4f68e6633ed04911317,Current snapshot version generated locally without network access.
AMZNUSDT-SNAPSHOT-8cd8046a58d5,AMZNUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2025-12-15T12:00:00Z,9999-12-31T00:00:00Z,LINEAR,AMZN,USDT,USDT,USDT,0.01,AMZN,10000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,8cd8046a58d51c3144a3ed28275bcce7c99344f40fe908904cc49264084eda01,Current snapshot version generated locally without network access.
APEUSD-SNAPSHOT-4367e35e5413,APEUSD,BITMEX_INSTRUMENT_SNAPSHOT,2022-05-19T04:00:00Z,9999-12-31T00:00:00Z,QUANTO,APE,USD,XBT,XBT,0.00001,XBT,1000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / 100000000 XBt per the frozen BitMEX instrument snapshot"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,4367e35e5413cc4cd6ecc98e15fd9be5c7dd06462f5d66b204ec058cd42375e1,Current snapshot version generated locally without network access.
